card_number,name,parallel,g10,g9,g8,card_gems,card_total_grades,gemrate_id,details
055,Regirock EX,Base,25,6,0,25,33,ee49b1bece1a64babcd8c3309bd0bd41ac37a871,Regirock EX Base 055
056,Team Rocket's Ekans,Base,0,0,1,0,1,5a86562cb218c50f29e2ceba38a16e5bad114c8e,Team Rocket's Ekans Base 056
057,Team Rocket's Arbok,Base,1,0,0,1,1,c279a7120fde1b08a40e9e90e5b72ae81d1bcfb1,Team Rocket's Arbok Base 057
059,Team Rocket's Nidorina,Base,1,1,0,1,2,bdfd9d5e38f25589fadc3f15aaa8c7fc28150ded,Team Rocket's Nidorina Base 059
060,Team Rocket's Nidoqueen,Base,3,1,0,3,4,391e526ca63444b81a03b4053a607a20346d82c3,Team Rocket's Nidoqueen Base 060
062,Team Rocket's Nidorino,Base,1,0,0,1,1,92c7b7b5070dc1155835527baf2de7ab23d82470,Team Rocket's Nidorino Base 062
063,Team Rocket's Nidoking EX,Base,83,11,5,83,100,131b5f92557ffd6e0a5e9af632caa0c251844487,Team Rocket's Nidoking EX Base 063
064,Team Rocket's Zubat,Base,2,0,0,2,2,52b42aac30514a8409607fe122c7ff141c3276c6,Team Rocket's Zubat Base 064
065,Team Rocket's Golbat,Base,2,0,0,2,2,0bf4269df8d3e85c8768099a0e8d07ffe38a832a,Team Rocket's Golbat Base 065
066,Team Rocket's Crobat EX,Base,66,11,5,66,82,b9c7400af933d4c4191a43d4095cdf0d98c7d5ab,Team Rocket's Crobat EX Base 066
069,Team Rocket's Koffing,Base,2,0,0,2,2,d4152c830eb9ada27286489f6ae16c59cc621763,Team Rocket's Koffing Base 069
070,Team Rocket's Weezing,Base,0,1,0,0,1,75a164f0156b663783a9fb5aaecf05e2d6f66375,Team Rocket's Weezing Base 070
071,Team Rocket's Murkrow,Base,3,0,0,3,3,5a60ed1e04e8a7f5fb1649a74a761f064b349549,Team Rocket's Murkrow Base 071
072,Team Rocket's Sneasel,Base,5,1,0,5,6,0d8b65fd456ec97fae84ec3961e544c65ef9f2c4,Team Rocket's Sneasel Base 072
075,Zamazenta,Base,7,0,0,7,7,9f9cadf81355bbb544a87f3348739321e50b66d4,Zamazenta Base 075
078,Team Rocket's Meowth,Base,19,2,0,19,22,5a129e089d6a8fea83478b259ef95975d720cfb6,Team Rocket's Meowth Base 078
079,Team Rocket's Persian EX,Base,76,12,5,76,95,5c087770a241729e0d6413934a5b889d6e55a811,Team Rocket's Persian EX Base 079
080,Kangaskhan,Base,1,0,0,1,1,c45d7d7db82e8a089405fe5561bf13d3cab7b514,Kangaskhan Base 080
082,Team Rocket's PORYGON2,Base,0,0,1,0,1,98c0dc65d6e6372dd605a09f2f07724686868e75,Team Rocket's PORYGON2 Base 082
087,Team Rocket's Bother-Bot,Base,2,0,0,2,2,02fbf04afbeb6c454b63e8cfa7c991104b2b9db0,Team Rocket's Bother-Bot Base 087
093,Team Rocket's Giovanni,Base,1,1,0,1,2,dbd2a142083ccd98f295a54df374bed7892ba61a,Team Rocket's Giovanni Base 093
098,Team Rocket Energy,Base,0,1,0,0,1,7b7f07db1dbf6fb6b0cb9df82e5eb94f6c21b330,Team Rocket Energy Base 098
099,Team Rocket's Spidops,Art Rare,4110,277,87,4110,4510,a6a32508817c3860dc1b670a288cec2252b35468,Team Rocket's Spidops Art Rare 099
100,Team Rocket's Houndoom,Art Rare,7334,595,108,7334,8095,2cd1abc3aea9bc779fe766ea184ab14e66d65764,Team Rocket's Houndoom Art Rare 100
101,Blaziken,Art Rare,4882,476,100,4882,5510,81460ecb42a2bd89c7f1c1632016fcf67864493b,Blaziken Art Rare 101
102,Clamperl,Art Rare,2937,267,74,2937,3311,3ed7a24dd7c6ca3be4547c31075138fa865d30f1,Clamperl Art Rare 102
103,Team Rocket's Wobbuffet,Art Rare,8459,795,139,8459,9486,cab4e355439048dc90d291a9a2b3ee4e0d58272f,Team Rocket's Wobbuffet Art Rare 103
104,Team Rocket's Orbeetle,Art Rare,4008,463,99,4008,4616,ec190e3ff2efd2e9dc2a6de91a623b09da337a2b,Team Rocket's Orbeetle Art Rare 104
105,Team Rocket's Weezing,Art Rare,6242,457,124,6242,6880,340b0919128b23371523318976c46c467f04f8a5,Team Rocket's Weezing Art Rare 105
106,Team Rocket's Murkrow,Art Rare,5088,414,100,5088,5649,a8a6b361302516a8d3cdfe2597b0fb8ca46bec91,Team Rocket's Murkrow Art Rare 106
107,Zamazenta,Art Rare,4367,500,90,4367,5001,cb5def4ef809722dc8ad7c353eb6b5d6ba2e0783,Zamazenta Art Rare 107
108,Team Rocket's Raticate,Art Rare,5569,465,111,5569,6202,1876e4e22bfaa27d6d7843f24f575c8228127d08,Team Rocket's Raticate Art Rare 108
109,Team Rocket's Meowth,Art Rare,16966,1563,391,16966,19140,17c2b30037e111150996dff1f68f4ae76c80d17d,Team Rocket's Meowth Art Rare 109
110,Kangaskhan,Art Rare,3834,451,99,3834,4436,f733fb0d6a6c2ae88ff8c7178abc50bfca81686c,Kangaskhan Art Rare 110
111,Arboliva EX,Super Rare,144,6,1,144,153,744e7d63c391a0a3ef8954c6c058b952ee080631,Arboliva EX Super Rare 111
112,Team Rocket's Moltres EX,Super Rare,789,151,14,789,966,a835de07ec7cc79f070f2f0f99da0c1773aebdc7,Team Rocket's Moltres EX Super Rare 112
113,Cetitan EX,Super Rare,94,17,0,94,112,c27be60aa24e7fcb9a3c78c6cf7f606506afc48c,Cetitan EX Super Rare 113
114,Team Rocket's Mewtwo EX,Super Rare,3366,491,83,3366,3978,db905ed77d94f4e3362c5ecfd06f37ba9a20e24a,Team Rocket's Mewtwo EX Super Rare 114
115,Regirock EX,Super Rare,104,25,3,104,134,f5a4a5e5b1e3fe2b1e757c9d8c2a2c574c3f13bf,Regirock EX Super Rare 115
116,Team Rocket's Nidoking EX,Super Rare,731,111,5,731,852,697c80e2b6a0df3fd19e6d4c1b95a014b864aebc,Team Rocket's Nidoking EX Super Rare 116
117,Team Rocket's Crobat EX,Super Rare,367,67,6,367,440,b6e4d53c4a0c842bf51e608d9ff2b7a8e03dfa19,Team Rocket's Crobat EX Super Rare 117
118,Team Rocket's Persian EX,Super Rare,664,115,18,664,802,a5e01796f796120cd13045b4689116dcbafedb25,Team Rocket's Persian EX Super Rare 118
119,Team Rocket's Ariana,Super Rare,139,113,18,139,271,f5ebe15ae02135ab73383357e0dff1d670d9eff9,Team Rocket's Ariana Super Rare 119
120,Team Rocket's Archer,Super Rare,86,54,10,86,151,225fbb5988d540a737f387f56d4b3b3d87c6182e,Team Rocket's Archer Super Rare 120
121,Team Rocket's Giovanni,Super Rare,290,332,49,290,676,2a08bce15c7a2755d3c2fbc2254fe2040ad14aa4,Team Rocket's Giovanni Super Rare 121
122,Team Rocket's Petrel,Super Rare,62,51,4,62,117,025debe6038fe2f4e66ca03364b20ec424c4ea2f,Team Rocket's Petrel Super Rare 122
123,Team Rocket's Proton,Super Rare,73,70,6,73,150,a5a060476cf7c7a48a925c21ccaaf47ebf225946,Team Rocket's Proton Super Rare 123
124,Team Rocket's Moltres EX,Special Art Rare,6471,805,163,6471,7520,968f3dd8cf3e766e96b1dd1c2552fdc790a9de4f,Team Rocket's Moltres EX Special Art Rare 124
125,Team Rocket's Mewtwo EX,Special Art Rare,11699,1738,443,11699,14109,ecf40591b2e6fa6988653fb439cff5d7c507a13f,Team Rocket's Mewtwo EX Special Art Rare 125
126,Team Rocket's Nidoking EX,Special Art Rare,4132,543,109,4132,4834,670c0f40699060b50f80be7a0550eeec2e72d733,Team Rocket's Nidoking EX Special Art Rare 126
127,Team Rocket's Crobat EX,Special Art Rare,3537,447,98,3537,4112,83ec6196d5b99102ff27d16aad9852c9ac2a27ee,Team Rocket's Crobat EX Special Art Rare 127
128,Team Rocket's Ariana,Special Art Rare,673,427,43,673,1156,b37cc0b6e7a5c46a7b62afc4f304c8d2fe857dec,Team Rocket's Ariana Special Art Rare 128
129,Team Rocket's Giovanni,Special Art Rare,729,656,74,729,1467,4cab566bd6ed14ff9c9aa5032d82f37cf706ecac,Team Rocket's Giovanni Special Art Rare 129
130,Team Rocket's Mewtwo EX,Ultra Rare,3157,437,70,3157,3705,73975ee298e150eab7e5d7896072ae13c9b212d2,Team Rocket's Mewtwo EX Ultra Rare 130
131,Team Rocket's Crobat EX,Ultra Rare,549,95,13,549,662,25f5217dd0c5865c0713b84c15617216a7b140aa,Team Rocket's Crobat EX Ultra Rare 131
132,Jamming Tower,Ultra Rare,54,61,8,54,124,927842d73a6b0d803d76b8f8b0c3dfbbaa4d1a5f,Jamming Tower Ultra Rare 132
