card_number,name,parallel,g10,g9,g8,card_gems,card_total_grades,gemrate_id,details
010,Shaymin,Reverse Holo,2,1,0,2,4,6936f75463483be4a023e1fcdbc353d677879d6b,Shaymin Reverse Holo 010
011,Dwebble,Base,0,2,0,0,2,0d9fab34e5a88b4ea5ea2cf4b0ff7cd3056d0e89,Dwebble Base 011
011,Dwebble,Reverse Holo,0,1,0,0,1,1a512e7693ee192da53cabdcacc77d43ecf3e1b0,Dwebble Reverse Holo 011
012,Crustle,Base,1,7,2,1,10,998e2c671512d6ad5d09a2bbe82a99c441e90024,Crustle Base 012
012,Crustle,Reverse Holo,0,0,0,0,1,71f10369081a8db18cce40240c2a27b019a7867b,Crustle Reverse Holo 012
013,Fomantis,Reverse Holo,2,2,1,2,6,5a83e5231db63cb50876a3ca3cc35605703bc185,Fomantis Reverse Holo 013
013,Fomantis,Base,0,0,1,0,1,949c45d035d06371b26ab7f46f5f4f89ae1e65f9,Fomantis Base 013
014,Lurantis,Base,1,1,0,1,2,90f438f4f7f61c1c4b54cb7992cbd8b1a24ba050,Lurantis Base 014
015,Team Rocket's Blipbug,Base,0,1,0,0,1,e757b340259be5a5a15999370d3b87d7f271fa0f,Team Rocket's Blipbug Base 015
015,Team Rocket's Blipbug,Reverse Holo,0,1,0,0,1,71edd193e4cd51abade6f281b2824c83a525d924,Team Rocket's Blipbug Reverse Holo 015
016,Applin,Base,1,1,0,1,2,3bc00a3f95134ff8f255b13f41d48db5c883bbe5,Applin Base 016
016,Applin,Reverse Holo,0,0,1,0,1,a1afbbb8d1ec196e714bc0d61a815f15196c1d30,Applin Reverse Holo 016
017,Dipplin,Reverse Holo,0,1,0,0,1,f784fe98f3a5988a4e0e5c3cdd2ef692c692cb4c,Dipplin Reverse Holo 017
018,Hydrapple,Base,2,12,5,2,21,0acb6164b30fd3d5ef964773b74fb28b1041f0b8,Hydrapple Base 018
018,Hydrapple,Phantasmal Flames Premium Checklane Blister,3,1,2,3,6,bc184003c7c72e63fd4ca05c49b9286f08039542,Hydrapple Phantasmal Flames Premium Checklane Blister 018
018,Hydrapple,Reverse Holo,0,1,0,0,1,1e0a04b744ee8fdacdbcd353b0a56370ca9ae55b,Hydrapple Reverse Holo 018
019,Team Rocket's Tarountula,Base,1,1,2,1,4,ad00032fb2a037fc66fdc75fb70d2479636c70e5,Team Rocket's Tarountula Base 019
019,Team Rocket's Tarountula,Reverse Holo,0,1,1,0,2,62a3bc6be0ef8299463d358ed7d20bfc73302068,Team Rocket's Tarountula Reverse Holo 019
020,Team Rocket's Spidops,Base,4,9,4,4,18,4ecc6cf57e944100e8e6f3b8ff082c766e9314dd,Team Rocket's Spidops Base 020
020,Team Rocket's Spidops,Reverse Holo,0,0,1,0,1,ceb31f90418eb1f053608975c19e0fb5e7e69045,Team Rocket's Spidops Reverse Holo 020
021,Smoliv,Reverse Holo,2,2,0,2,4,63e7b690cd61dde747797501034ccfe782472e3c,Smoliv Reverse Holo 021
021,Smoliv,Base,1,1,1,1,3,b475d2afdaeb74f1139421f63320815cce46f3cc,Smoliv Base 021
022,Dolliv,Reverse Holo,1,1,0,1,2,a2e12ae64ddad1de4092b0a691b5af1e2e297a66,Dolliv Reverse Holo 022
023,Arboliva EX,Base,61,65,12,61,143,276a0ac9da546a057259bfc89aa07344af215339,Arboliva EX Base 023
024,Rellor,Base,0,1,1,0,2,89caa4c527f5305b54a56972f00568f30c2a7d01,Rellor Base 024
025,Rabsca EX,Base,61,48,19,61,136,99874007cb630ecac9ccf5c17914d43abaad23e2,Rabsca EX Base 025
026,Teal Mask Ogerpon,Base,0,2,0,0,3,370fcb25cfb0faced3668f4900561b330c3466c3,Teal Mask Ogerpon Base 026
026,Teal Mask Ogerpon,Reverse Holo,0,1,1,0,2,dac700d3249a4d0147c9f0788c64f40ded2ea15a,Teal Mask Ogerpon Reverse Holo 026
027,Growlithe,Reverse Holo,4,5,1,4,10,780e8dfeb1ccba5526624b07fd54b329d3b43751,Growlithe Reverse Holo 027
027,Growlithe,Base,1,3,0,1,4,4d95e14168e14ab6e618f24ada15b2d161e5ccb4,Growlithe Base 027
028,Arcanine,Reverse Holo,2,12,2,2,16,9d708fd967a9e066bf92cdcb41983b7cd1655923,Arcanine Reverse Holo 028
028,Arcanine,Base,3,11,1,3,15,3b16ada049dac50756fc21f1b7b9671b1fc6679b,Arcanine Base 028
029,Ponyta,Reverse Holo,2,3,0,2,5,d1f6564476548969bb52697f993070c6be100599,Ponyta Reverse Holo 029
029,Ponyta,Base,1,1,0,1,3,19cec2bec95936bb65f32171c772e2f09db21a4a,Ponyta Base 029
030,Rapidash,Base,1,1,1,1,3,d970d001944dca9631ca909c7878427dec7e6cbe,Rapidash Base 030
030,Rapidash,Reverse Holo,1,1,0,1,3,c8922f49598ed9ba42b8524c8b59498f3e2ec7cb,Rapidash Reverse Holo 030
031,Team Rocket's Moltres EX,Team Rocket's Moltres EX Ultra-Premium Collection,237,494,116,237,865,356dff4260fdfcf55c834bb1c56202e620c11b18,Team Rocket's Moltres EX Team Rocket's Moltres EX Ultra-Premium Collection 031
031,Team Rocket's Moltres EX,Base,326,278,66,326,690,4234aae3617b9793082045ebcad25ca40df94ebe,Team Rocket's Moltres EX Base 031
032,Ethan's Cyndaquil,Base,38,33,8,38,84,e6e15e1994c3d3c0701218ed49994be9f5e82d61,Ethan's Cyndaquil Base 032
032,Ethan's Cyndaquil,Reverse Holo,5,16,5,5,27,8a11b0a4b3f2fb07b2513398425d3bf3123785cf,Ethan's Cyndaquil Reverse Holo 032
033,Ethan's Quilava,Base,9,8,0,9,17,1d64c6ec64302f13738eca00d23349130938af59,Ethan's Quilava Base 033
033,Ethan's Quilava,Reverse Holo,3,4,1,3,10,063185b5a48171cb64775a9c4939852a8253e5ea,Ethan's Quilava Reverse Holo 033
034,Ethan's Typhlosion,Prerelease-Staff,707,462,65,707,1251,b9ab8fa2080987632acaa4661f7e2767d5066f64,Ethan's Typhlosion Prerelease-Staff 034
034,Ethan's Typhlosion,Prerelease,240,379,440,240,1113,17313cc1213f00ca8edd0dcac13eed3e97837599,Ethan's Typhlosion Prerelease 034
034,Ethan's Typhlosion,Base,26,215,104,26,379,bd88f3dae74cbb1fb2a0480e1bfc36317dfe64c2,Ethan's Typhlosion Base 034
034,Ethan's Typhlosion,Build & Battle Box,36,43,9,36,89,4feb99da3a645b4b564119e0d8b830a090477705,Ethan's Typhlosion Build & Battle Box 034
034,Ethan's Typhlosion,Reverse Holo,13,38,9,13,64,74c34ca096998e3815e8ad1a54fe74041a1caf67,Ethan's Typhlosion Reverse Holo 034
035,Ethan's Slugma,Reverse Holo,1,5,0,1,7,c0cf7b3a4572d2c8951ab91e05c10fbb9037efab,Ethan's Slugma Reverse Holo 035
035,Ethan's Slugma,Base,0,1,1,0,2,e31d4c1e1fe8d6e8e3618105e1104678eba2b09a,Ethan's Slugma Base 035
036,Ethan's Magcargo,Base,3,16,11,3,32,16c8e6a9b27af4bc5f04d73bbf9f6b83c1587a09,Ethan's Magcargo Base 036
036,Ethan's Magcargo,Destined Rivals Checklane Blister,1,3,0,1,4,a5e90ad099c245589084144f4fe245281f5bdc95,Ethan's Magcargo Destined Rivals Checklane Blister 036
036,Ethan's Magcargo,Reverse Holo,0,2,0,0,2,de4468dadafa80828dfc371db608f669968f88a6,Ethan's Magcargo Reverse Holo 036
037,Team Rocket's Houndour,Base,1,2,1,1,5,1f87a83803b7dcf3a3f8ea3c1cd2bb617f441d45,Team Rocket's Houndour Base 037
037,Team Rocket's Houndour,Reverse Holo,0,3,1,0,5,8c47eb44848078c5d272f0e95fda4ec5169ddd68,Team Rocket's Houndour Reverse Holo 037
038,Team Rocket's Houndoom,Base,5,10,3,5,18,ffe4ca8623650cd9347b92089fc41a6697909ab3,Team Rocket's Houndoom Base 038
038,Team Rocket's Houndoom,Reverse Holo,4,7,3,4,15,70564c68f476787f694e82a49cca2cf9f7621643,Team Rocket's Houndoom Reverse Holo 038
039,Ethan's HO-Oh EX,Base,341,256,45,341,666,7f6233fe0fbdfd747762ad4505b7c9b3909aa7be,Ethan's HO-Oh EX Base 039
040,Torchic,Base,1,4,1,1,8,e5b2ba7347ace6c11ad923ea1f09a716d4680d8f,Torchic Base 040
040,Torchic,Reverse Holo,0,1,1,0,3,430c6ba79bc1e7a0aeed06c0d3abf22a0824eebf,Torchic Reverse Holo 040
041,Combusken,Reverse Holo,1,2,0,1,3,982fde9e752ee28c0f285bb86d2bed35d3dcbbda,Combusken Reverse Holo 041
041,Combusken,Base,0,1,1,0,3,f679f00a6ebf1a1430a3db7c14a2e39234ca606e,Combusken Base 041
042,Blaziken,Base,13,59,32,13,108,71b321accc28f31264d6e73c6e014ad3965db8d8,Blaziken Base 042
042,Blaziken,Phantasmal Flames Premium Checklane Blister,7,17,3,7,27,abfda9e0624a1a3fcbc9be2a93f02f757fbf1b3b,Blaziken Phantasmal Flames Premium Checklane Blister 042
042,Blaziken,Reverse Holo,2,10,2,2,14,ecdf9f989303bd026ceda98169a2308bc8a71b91,Blaziken Reverse Holo 042
043,Heat Rotom,Reverse Holo,1,3,1,1,5,fee86e7ed4931d0ec305aa88d723df98ae09e8ba,Heat Rotom Reverse Holo 043
043,Heat Rotom,Base,0,2,0,0,3,9ac6528d25c39390cb1b7d42699348be9eed3d49,Heat Rotom Base 043
044,Hearthflame Mask Ogerpon,Reverse Holo,1,2,0,1,4,9cb7b6e4373278cdcaa5ac2ac7aa0ce9bbde3560,Hearthflame Mask Ogerpon Reverse Holo 044
044,Hearthflame Mask Ogerpon,Base,0,1,0,0,1,78f6f5fdb90efad0c8f1eae9a6814cf016eb78f8,Hearthflame Mask Ogerpon Base 044
045,Misty's Psyduck,Base,26,48,41,26,127,7ffe0a8d49c324446e99f78eefae842ea2e3570b,Misty's Psyduck Base 045
045,Misty's Psyduck,Reverse Holo,9,51,21,9,91,cd26bb5c5f068dd8ac229069161bd8995c254744,Misty's Psyduck Reverse Holo 045
046,Misty's Staryu,Base,7,3,6,7,17,2a12740d71c1d42f09aa7313eaff812c184899e5,Misty's Staryu Base 046
046,Misty's Staryu,Reverse Holo,1,4,2,1,7,2bd4786f832ff21401afbffc1190cdc27e0d2c4f,Misty's Staryu Reverse Holo 046
047,Misty's Starmie,Base,61,39,14,61,117,1334b7c2269d1bf8d8d00c42c29488bb199a6b24,Misty's Starmie Base 047
047,Misty's Starmie,Reverse Holo,1,3,6,1,10,50c305ac06d57ec497dad131262241fb35e51bd0,Misty's Starmie Reverse Holo 047
048,Misty's Magikarp,Base,45,87,20,45,163,3c533d88d352fe678cc00cfda95039032432ae1d,Misty's Magikarp Base 048
048,Misty's Magikarp,Reverse Holo,9,33,7,9,50,aa36a6627c478c77aa3e9dcf369cc51f292ce8a2,Misty's Magikarp Reverse Holo 048
049,Misty's Gyarados,Prerelease-Staff,695,521,42,695,1271,d4c2a260528b2d5dde17abd299797155dd5c65fe,Misty's Gyarados Prerelease-Staff 049
049,Misty's Gyarados,Prerelease,235,426,462,235,1196,50caaa746358a581f9e8f94157f60c8062c7d9ed,Misty's Gyarados Prerelease 049
049,Misty's Gyarados,Base,84,440,273,84,876,e58c756dfd4498cb7755aea981ba5905eaea565d,Misty's Gyarados Base 049
049,Misty's Gyarados,Reverse Holo,23,85,43,23,156,85427eaaa3c4f35b3d0a8f647b9c7bbf4433f2a5,Misty's Gyarados Reverse Holo 049
049,Misty's Gyarados,Build & Battle Box,26,30,4,26,60,37bf4e81502cebf9c39001e9014fcd12b3754a3d,Misty's Gyarados Build & Battle Box 049
050,Misty's Lapras,Base,8,8,14,8,30,96275cfcfb451250d5571c40a821c94a64410e38,Misty's Lapras Base 050
050,Misty's Lapras,Reverse Holo,3,12,4,3,21,530a216ea3173a37b9c1f1a5991a9e5bdd8f6d94,Misty's Lapras Reverse Holo 050
051,Team Rocket's Articuno,Best Buy Exclusive,1165,854,51,1165,2137,7fb8507db004fc3d58a657b1397df7719184b032,Team Rocket's Articuno Best Buy Exclusive 051
051,Team Rocket's Articuno,Base,87,521,194,87,831,f23848f81deb34475114a0a0c37c430d77b53937,Team Rocket's Articuno Base 051
051,Team Rocket's Articuno,Enhanced 2 Pack Blister,2,53,33,2,93,2ac690d1b087ea6f0522345e869e400f28c8ecc8,Team Rocket's Articuno Enhanced 2 Pack Blister 051
051,Team Rocket's Articuno,Reverse Holo,22,42,18,22,84,fcfd41358424e44e9d4189815aaa5568854e43bb,Team Rocket's Articuno Reverse Holo 051
051,Team Rocket's Articuno,Team Rocket's Mewtwo EX League Battle Deck,0,3,0,0,3,f27da7dd788430611623334d183f7a8641e2dbd0,Team Rocket's Articuno Team Rocket's Mewtwo EX League Battle Deck 051
052,Cynthia's Feebas,Base,1,1,1,1,3,53553410df30a6e652b3c5e4d68554f2dfab8ea7,Cynthia's Feebas Base 052
052,Cynthia's Feebas,Reverse Holo,1,1,0,1,2,e2e81de2ce0c9a7ddde561abeecf9b09cd5bbfe7,Cynthia's Feebas Reverse Holo 052
053,Cynthia's Milotic,Base,4,2,3,4,9,f9b12de93c2a9d3d2f2acb5084be6238daa472a6,Cynthia's Milotic Base 053
053,Cynthia's Milotic,Reverse Holo,1,2,2,1,5,a6d8df343ef6a31f4eb979c1b2a117bf8b89b38c,Cynthia's Milotic Reverse Holo 053
054,Clamperl,Reverse Holo,0,0,1,0,1,e4c567f885e6cf1f4b45a216745d1b9c4bf67d4c,Clamperl Reverse Holo 054
054,Clamperl,Base,0,1,0,0,1,588634f39b499a43bc6cdff1bfc5c001887c9747,Clamperl Base 054
055,Huntail,Reverse Holo,1,0,0,1,1,6522bbfbf93ca17a02010db0a037d24bfde1a1dc,Huntail Reverse Holo 055
055,Huntail,Base,0,0,0,0,1,3cefb9c92540bc7f6c223a3d4947624f95df6f4b,Huntail Base 055
056,Gorebyss,Base,2,5,2,2,12,5f20efb9d08b17fd1e4937824fd463b5e0ade1d8,Gorebyss Base 056
057,Buizel,Base,3,4,1,3,8,00770d53be5cc6ed145e62ca9f0f69fdf0c46e61,Buizel Base 057
057,Buizel,Reverse Holo,0,3,1,0,4,269da9ec51a581c535951cf218fc4e6ff62524de,Buizel Reverse Holo 057
058,Floatzel,Reverse Holo,1,1,0,1,2,aee4cadb3badb890c8f1f2d4a7ba1abd44a655ac,Floatzel Reverse Holo 058
058,Floatzel,Base,2,0,0,2,2,cb71993904a2854490f3aa0439a1b590a5bc0a8b,Floatzel Base 058
059,Snover,Reverse Holo,1,1,3,1,5,b19fe2197f231c58b115c55a807f6d1a3dad32f8,Snover Reverse Holo 059
059,Snover,Base,0,1,0,0,1,dd5e9693ce9f396e3d8a5642fdcb2204dade4517,Snover Base 059
060,Abomasnow,Base,0,0,1,0,1,7cc5ce8c020897ae3d2872fc1474aac8a1738dc0,Abomasnow Base 060
061,Wash Rotom,Reverse Holo,2,5,1,2,8,93b486ccd0d7fdbf2e0686526200dabed2f76788,Wash Rotom Reverse Holo 061
061,Wash Rotom,Base,0,0,1,0,2,e48a787a7326f67e4b6152d90e593f6f2c9a22c0,Wash Rotom Base 061
062,Arrokuda,Reverse Holo,0,0,0,0,1,2c4a8b4b15e66f94e179f066d1e6c79619829c84,Arrokuda Reverse Holo 062
063,Barraskewda,Base,0,1,0,0,1,254ebcf4e2515561d493df390ab85f40ae5ce5a4,Barraskewda Base 063
065,Cetitan EX,Base,53,43,18,53,120,f6f87f739903638bc6ab4b2d0ef14b9e4f0a6729,Cetitan EX Base 065
066,Dondozo EX,Base,60,57,18,60,143,f8a2a772d6c36fbcba120018092744b33a288e95,Dondozo EX Base 066
067,Wellspring Mask Ogerpon,Reverse Holo,0,5,0,0,5,2581a5d2da4815bddd74fa38aa6085cf4946c221,Wellspring Mask Ogerpon Reverse Holo 067
067,Wellspring Mask Ogerpon,Base,0,0,1,0,1,40e1948691f912db96181d7a49ac5a9cb705f177,Wellspring Mask Ogerpon Base 067
068,Electabuzz,Reverse Holo,0,4,0,0,5,1a58d3558da9eeeb079c1ca9cda217b308ffeb40,Electabuzz Reverse Holo 068
068,Electabuzz,Base,0,2,3,0,5,d79b5a0592845a9336c892a735b17c21f39d85f3,Electabuzz Base 068
069,Electivire EX,Base,104,107,19,104,237,befeda9d4033a534652d1074bcf16cd8abc3e3f1,Electivire EX Base 069
070,Team Rocket's Zapdos,Gamestop Exclusive,1197,648,69,1197,1964,3fda88d730e90f3909537e93d11d49aafdfe91e2,Team Rocket's Zapdos Gamestop Exclusive 070
070,Team Rocket's Zapdos,Purchase Bonus-Asia,1402,251,21,1402,1681,834e0aab7af91233952b577e851fa83d5fe71767,Team Rocket's Zapdos Purchase Bonus-Asia 070
070,Team Rocket's Zapdos,Base,56,365,200,56,669,4b5e59c5d4bd691b74c65e13d14d0e18c9b7df69,Team Rocket's Zapdos Base 070
070,Team Rocket's Zapdos,EB Games Exclusive,409,91,4,409,506,a83789a10f6fe49932f2b455c34bf68389684947,Team Rocket's Zapdos EB Games Exclusive 070
070,Team Rocket's Zapdos,Enhanced 2 Pack Blister,16,45,19,16,84,e74e10d77fb65d9f4d0cc73504a3c54a3448d91a,Team Rocket's Zapdos Enhanced 2 Pack Blister 070
070,Team Rocket's Zapdos,Reverse Holo,11,52,13,11,78,4a2b85f7393e8d83ee72be1b851ceff4d97ec93e,Team Rocket's Zapdos Reverse Holo 070
071,Ethan's Pichu,Base,50,71,22,50,151,36bd45f5db9c16df9ae4cf66235c72eba2fd0143,Ethan's Pichu Base 071
071,Ethan's Pichu,Reverse Holo,18,62,20,18,105,576cde14dc3a9ca17424feeec87d3c6547bc7ddf,Ethan's Pichu Reverse Holo 071
072,Team Rocket's Mareep,Reverse Holo,3,4,1,3,9,cb158de4140394e47d286b946b00ad85f3a50e4c,Team Rocket's Mareep Reverse Holo 072
072,Team Rocket's Mareep,Base,0,6,0,0,7,1fcebcecdbeefaea013187606344d8bc2e82eef8,Team Rocket's Mareep Base 072
073,Team Rocket's Flaaffy,Base,3,4,0,3,7,4f8e6ba78a142753761c5d7da80cf9c8922704bb,Team Rocket's Flaaffy Base 073
073,Team Rocket's Flaaffy,Reverse Holo,1,3,0,1,4,a27aae1ef9799ef45a3696199b663faddbeddd75,Team Rocket's Flaaffy Reverse Holo 073
074,Team Rocket's Ampharos,Reverse Holo,2,5,4,2,11,30851f89855d5b428253ffe57424d78bdaea0f98,Team Rocket's Ampharos Reverse Holo 074
074,Team Rocket's Ampharos,Base,2,6,1,2,9,b6e4e05cd7ac6968dbedcd85b215f4cf2985fd68,Team Rocket's Ampharos Base 074
075,Electrike,Reverse Holo,0,2,1,0,4,9887c33586ee71e820cd39b20509a2e4e90d319a,Electrike Reverse Holo 075
076,Manectric,Reverse Holo,1,1,0,1,2,752589630e21a83ff9000512931a3ee6578fe86b,Manectric Reverse Holo 076
076,Manectric,Base,0,0,0,0,1,531cd6031de1f4a3ddc8bc3f0f3931473e182f7a,Manectric Base 076
077,Rotom,Base,2,0,1,2,4,3ce2bd6ed1958d63109f7953bdb9d9980f197fb6,Rotom Base 077
077,Rotom,Reverse Holo,1,2,1,1,4,64426fe60848c320e683c346698000c456147f1a,Rotom Reverse Holo 077
078,Zeraora,Base,5,26,14,5,47,f009ef9a54e67e19d0d6cbdf2e7db05b612f654c,Zeraora Base 078
078,Zeraora,Reverse Holo,1,3,0,1,4,7ed843b01d73fefc8b2de02323abcd057803b494,Zeraora Reverse Holo 078
079,Team Rocket's Drowzee,Reverse Holo,0,3,2,0,5,b01e087982706082696a50548a1f2ddad863cb4e,Team Rocket's Drowzee Reverse Holo 079
079,Team Rocket's Drowzee,Base,1,3,0,1,4,5360bedbea6975e90f938d714020804400253971,Team Rocket's Drowzee Base 079
080,Team Rocket's Hypno,Base,4,5,1,4,11,27fe99494c432e172a2e684c446e2d0b6db8914f,Team Rocket's Hypno Base 080
080,Team Rocket's Hypno,Reverse Holo,2,2,1,2,5,f24e7865e35f7a2bbb0ab9ec5024f990a731ac08,Team Rocket's Hypno Reverse Holo 080
081,Team Rocket's Mewtwo EX,Base,1132,1020,202,1132,2440,83980eedaecbabb3b51ff6326a4b728463abba15,Team Rocket's Mewtwo EX Base 081
081,Team Rocket's Mewtwo EX,Premier Ball League-Top 4,2,0,0,2,2,9e117ec71964e15f3b2da50011a5495006e49746,Team Rocket's Mewtwo EX Premier Ball League-Top 4 081
082,Team Rocket's Wobbuffet,Base,16,64,20,16,114,49702ede6c7554b17e6dbb897559c90ff7416ef4,Team Rocket's Wobbuffet Base 082
082,Team Rocket's Wobbuffet,Reverse Holo,2,11,4,2,17,2f29055d47519861be3dc7560af365f134d434ab,Team Rocket's Wobbuffet Reverse Holo 082
083,Steven's Baltoy,Reverse Holo,1,1,0,1,2,410e48cfd692bf6ce21ac603faaa2a64532444fc,Steven's Baltoy Reverse Holo 083
084,Steven's Claydol,Reverse Holo,0,1,0,0,1,cdf4c0d4af632abe623a0a0b9e8b7a3e45ad2a96,Steven's Claydol Reverse Holo 084
085,Team Rocket's Chingling,Reverse Holo,0,3,1,0,4,b7ddf7c4e6e425de1625b5212acc9fb1048319e1,Team Rocket's Chingling Reverse Holo 085
085,Team Rocket's Chingling,Base,0,2,0,0,2,5e4094039788261633c458a3452a70839958944d,Team Rocket's Chingling Base 085
086,Steven's Carbink,Base,1,0,0,1,1,6982dd971d44447eeedc30589df18aa0ef64c969,Steven's Carbink Base 086
087,Team Rocket's Mimikyu,Prerelease-Staff,657,467,31,657,1165,fc7de6dd1090522f111f6174e582b13117db21c8,Team Rocket's Mimikyu Prerelease-Staff 087
087,Team Rocket's Mimikyu,Prerelease,170,432,308,170,925,63376ef8b3f01b1ae7b468429432db23f440c887,Team Rocket's Mimikyu Prerelease 087
087,Team Rocket's Mimikyu,Base,12,48,20,12,88,9181d61ff630d9e0ca8b8b106c6cec862cbc887a,Team Rocket's Mimikyu Base 087
087,Team Rocket's Mimikyu,Reverse Holo,12,50,11,12,77,9e8c69659ad70ce3b977bd50ff6ef1f1bfd3f84c,Team Rocket's Mimikyu Reverse Holo 087
088,Team Rocket's Dottler,Reverse Holo,0,0,1,0,1,cb8a3494f89971aa35abb69e405ffa44c044ca04,Team Rocket's Dottler Reverse Holo 088
088,Team Rocket's Dottler,Base,0,0,1,0,1,9acc2f0d93f9bd2bb5d417d0a5984fdbf93f8e67,Team Rocket's Dottler Base 088
090,Mankey,Reverse Holo,2,3,2,2,7,fe0d829ed022cb05fc169f4d06d8381e93202586,Mankey Reverse Holo 090
090,Mankey,Base,1,4,0,1,5,ba822098078d84100e49d41bf6180d8381476870,Mankey Base 090
091,Primeape,Reverse Holo,0,1,1,0,4,6e882a8a289acf21da78cfc63aa7a6194fd82c27,Primeape Reverse Holo 091
092,Annihilape,Base,4,21,9,4,39,40ad8a9836aa6a21c119cad9cc0b0704782702d7,Annihilape Base 092
092,Annihilape,Reverse Holo,1,5,0,1,6,d92660129baec62ecdc47366987466270fc29f98,Annihilape Reverse Holo 092
093,Ethan's Sudowoodo,Base,1,3,0,1,4,ae868f1ed06fcf16ac234a2526db1ca72c870825,Ethan's Sudowoodo Base 093
093,Ethan's Sudowoodo,Reverse Holo,0,3,0,0,3,6ed16db4711a49f3b8e4e2f74266960ce3f906b7,Ethan's Sudowoodo Reverse Holo 093
094,Team Rocket's Larvitar,Base,15,6,3,15,24,9abdfe88efb708ad666d8cc2eec0d7f46bdcdfff,Team Rocket's Larvitar Base 094
094,Team Rocket's Larvitar,Reverse Holo,5,8,4,5,17,309530809fdc301cb588ee5e5ea24157ce900442,Team Rocket's Larvitar Reverse Holo 094
095,Team Rocket's Pupitar,Base,9,3,0,9,13,fb7801cf57bea4a785e1a99cebe02e1c6ba69fb2,Team Rocket's Pupitar Base 095
095,Team Rocket's Pupitar,Reverse Holo,1,4,2,1,7,25f4f6a8060c6832817bd667260e4f41c9076e73,Team Rocket's Pupitar Reverse Holo 095
096,Team Rocket's Tyranitar,Pokemon Center Exclusive,2723,1595,230,2723,6049,f05b252829460004465a9ca8eeb25ace32e7feea,Team Rocket's Tyranitar Pokemon Center Exclusive 096
096,Team Rocket's Tyranitar,Prerelease-Staff,680,488,57,680,1251,5744fa0ebd2a1d064a197a601c5e4cca6baaad4b,Team Rocket's Tyranitar Prerelease-Staff 096
096,Team Rocket's Tyranitar,Prerelease,211,454,376,211,1108,22ef3dc1e4f5bef0c31da62f4c9119505a4ce7df,Team Rocket's Tyranitar Prerelease 096
096,Team Rocket's Tyranitar,Base,82,396,162,82,693,a788468a2b204182798a0360eac9ad671b831436,Team Rocket's Tyranitar Base 096
096,Team Rocket's Tyranitar,Reverse Holo,15,52,26,15,96,d802c31533d7d819e300cf7cf6f0fe0fe81efea3,Team Rocket's Tyranitar Reverse Holo 096
096,Team Rocket's Tyranitar,Build & Battle Box,47,32,6,47,90,b34abde8c8fe7e7015f318a08810db0b7dbbc89d,Team Rocket's Tyranitar Build & Battle Box 096
096,Team Rocket's Tyranitar,Enhanced 2 Pack Blister,7,41,34,7,85,b24731278f4485d94070440c17e36d2d2f1d35b7,Team Rocket's Tyranitar Enhanced 2 Pack Blister 096
097,Nosepass,Reverse Holo,0,5,0,0,5,6d3881568014613032ed56ae7511bc45e35ea710,Nosepass Reverse Holo 097
097,Nosepass,Base,1,2,1,1,4,396794396522626d030ca3efdfb7537201731c9d,Nosepass Base 097
098,Probopass,Base,1,0,1,1,2,bb26ff2827cece9628ce6b3969e8f2e83d0bc1a8,Probopass Base 098
100,Medicham,Base,0,2,0,0,2,79c7f6c326475ef18f10ac0287297a999b3f9d5a,Medicham Base 100
100,Medicham,Reverse Holo,0,0,0,0,1,bc58eda10bac8e76a42dd866308a49b7cab77067,Medicham Reverse Holo 100
101,Regirock EX,Base,69,69,12,69,151,85b14e5c67b5bf85debdf170dc3b404707f5f3f2,Regirock EX Base 101
